deceptive,text
truthful,1.1500788 -0.4885988 0.2126429 0.65833235 1.0680969 0.92240644 0.7684195 1.0640225 0.55412024 -0.6319899 0.13524143 0.016972998 -0.5755468 0.018954128 0.26280254 0.7338324 0.4364132 1.0051163 0.80452174 -1.0709298 -1.1543175 -0.9236512 0.32257944 -0.5189824 0.84584785 -0.3409117 -0.9378028 -1.0703801 0.4297549 0.25992617 0.61441684 0.32257423 -0.6392402 0.14163586 0.39879555 0.7565681 0.61276597 0.43661544 -0.24130091 0.88012224 0.32165316 -0.79502887 -0.17842251 0.67499644 0.21276683 -1.0593103 -1.0454934 0.5410927 0.9204852 0.33605677 -0.29308042 -0.2256245 -0.17516246 -0.07814537 0.03467174 -0.12661767 -0.66021997 1.1358241 -0.25981322 0.3892082 0.7785263 0.92574763 0.88708836 0.06998265 0.8558308 -0.6060455 -0.42460677 -0.5918179 -0.29858622 0.63878375 -0.20643736 -0.07449004 -0.6808737 -1.152642 -0.3648528 -0.9277588 -0.48003623 0.95592266 -0.6204351 0.42575562 0.29520586 -0.19523138 -0.29367784 -0.026326343 0.81701165 -0.78252375 -0.38893586 0.93009335 0.24784423 0.9737788 0.32586005 -0.29036957 -1.1406587 -0.89199156 -0.54891294 0.32271522 -1.1975218 0.3308381 -0.2509578 -0.8043726 1.1167059 1.0062845 0.6897071 -0.715442 -0.7681585 1.1476156 -0.7629185 -0.29454842 -0.4328891 -0.6936835 -0.937606 -0.40283528 0.7521352 -0.04261763 -0.22695798 -0.68673015 -0.859835 0.13350604 0.39038143 -1.0996581 -0.27409503 0.9416002 -0.4545367 1.2113255 0.7268145 -0.7626677 1.0208844 -0.9975328 -1.1427603 1.0693129 -0.8653328 -0.63933223 0.62689 0.9911908 0.86736614 -0.120063744 -0.8884881 0.6711229 -0.36113235 -0.555165 -0.8702796 -0.53032076 0.74442655 -0.36417165 0.69924265 -0.8137201 0.6870905 0.12382588 -0.81684697 -0.26463878 0.86303884 -0.16448425 -0.8895979 0.29886392 -0.8798759 -0.03339854 -0.5639845 -0.3743683 -0.14314075 0.40505168 -0.56605154 -1.0069827 -0.22476006 -0.52152693 0.09077029 0.9311191 -1.078096 0.6413902 -1.0339339 -0.4166648 -0.74583566 0.77671427 -0.6003986 -0.5961935 0.21392128 -0.9548295 -1.0026326 -0.84271795 -0.594106 -0.37268957 -0.18180189 0.038650133 0.8551982 -0.7830435 0.31735304 -0.8835363 1.1563947 -0.9764779 -0.18321213 0.8086053 -0.6087312 -0.57801634 -0.9607845 -0.5923262 0.7590534 -1.2361959 0.2222891 -0.013966261 0.7313602 -0.46147272
truthful,1.1497568 -0.48749378 0.21345553 0.6567592 1.0692716 0.92370695 0.76813847 1.0625632 0.55199575 -0.63080764 0.13467175 0.017585939 -0.57167816 0.019239042 0.26225662 0.73600864 0.43793637 1.0026668 0.8041994 -1.0694579 -1.1508805 -0.9210144 0.3183744 -0.5210851 0.8465337 -0.33749694 -0.93682206 -1.07032 0.426617 0.2636189 0.6151885 0.32131487 -0.6406251 0.13779476 0.39921388 0.7575412 0.61129594 0.43584174 -0.2455167 0.8817333 0.32295474 -0.79617524 -0.17604725 0.6769826 0.21221499 -1.0606215 -1.0452948 0.5420626 0.92113256 0.33412337 -0.29278588 -0.22490174 -0.17763378 -0.07838928 0.03400752 -0.12745467 -0.6605001 1.1370741 -0.262377 0.38848692 0.77846164 0.92969304 0.8884548 0.06988179 0.8561938 -0.60751766 -0.42855522 -0.591721 -0.29950422 0.6412042 -0.2057147 -0.07640137 -0.6780401 -1.1504405 -0.36168978 -0.9284829 -0.4817448 0.956047 -0.6180303 0.4261628 0.29190695 -0.19593373 -0.295836 -0.027024884 0.81507576 -0.786391 -0.3921542 0.9320029 0.24659422 0.974429 0.3276088 -0.29111466 -1.1381965 -0.8936051 -0.5491656 0.32008475 -1.1979105 0.3305441 -0.25406402 -0.8006595 1.1166213 1.0053277 0.69334495 -0.7158072 -0.76534575 1.1512283 -0.7599835 -0.2945083 -0.43074095 -0.6941233 -0.9374172 -0.40307835 0.75094676 -0.04279203 -0.22893956 -0.68628556 -0.86065173 0.1342168 0.38906595 -1.1032257 -0.27441207 0.9423301 -0.4559878 1.2152516 0.72594416 -0.76306 1.0219947 -0.9968273 -1.139183 1.0706788 -0.86305165 -0.63915396 0.6242302 0.9881053 0.86634135 -0.11857442 -0.8864542 0.67154866 -0.3631354 -0.55423754 -0.868685 -0.5298408 0.7469875 -0.36589172 0.69857126 -0.81059474 0.68693256 0.12407959 -0.81971073 -0.2637559 0.86089957 -0.1665463 -0.8876195 0.30223843 -0.87710774 -0.034322772 -0.5612564 -0.3745324 -0.14346988 0.40618843 -0.5670956 -1.0058446 -0.22773619 -0.5184554 0.089198105 0.9347735 -1.0780972 0.64323217 -1.0337598 -0.41534638 -0.7482653 0.778667 -0.6002663 -0.5997034 0.21283457 -0.95956606 -1.002766 -0.84201837 -0.59550923 -0.37335446 -0.18361616 0.03809547 0.8553976 -0.78704536 0.3143887 -0.88577247 1.153494 -0.9767474 -0.18394206 0.8080338 -0.6100307 -0.5749137 -0.9613237 -0.5938036 0.7608194 -1.2350466 0.22197586 -0.017387904 0.73163724 -0.46400243
truthful,1.1534234 -0.4884335 0.21585836 0.66028583 1.0703486 0.9270209 0.77160066 1.0627638 0.55332404 -0.6354983 0.13901319 0.015415369 -0.57357454 0.022733638 0.26276368 0.7369118 0.4377299 1.0037298 0.80798894 -1.0718201 -1.1534858 -0.9216362 0.31941372 -0.5196661 0.84942377 -0.34171766 -0.93673325 -1.0724452 0.43147868 0.2635781 0.6129307 0.32470396 -0.6379445 0.13939385 0.39972398 0.7592349 0.60985124 0.43960086 -0.24341337 0.8796128 0.31937727 -0.793969 -0.17989965 0.6758835 0.21214083 -1.0575181 -1.0477235 0.5391765 0.92352283 0.33323017 -0.29158115 -0.22342834 -0.17632079 -0.07874854 0.036787104 -0.123117894 -0.6577163 1.1332496 -0.2594877 0.38915536 0.7759961 0.9245678 0.88968074 0.06935211 0.85473955 -0.60489774 -0.426237 -0.59031415 -0.30049422 0.64232796 -0.20678708 -0.07293509 -0.6811167 -1.1549128 -0.3615197 -0.9260397 -0.4822148 0.9563425 -0.61697805 0.4282424 0.29413363 -0.19306874 -0.29597098 -0.029739607 0.8135034 -0.7838473 -0.3894983 0.93136054 0.24496236 0.9736621 0.32678807 -0.29160044 -1.1419877 -0.8911953 -0.5486877 0.31856057 -1.1980064 0.33200157 -0.2518893 -0.80515736 1.1148753 1.0073518 0.69268143 -0.7174078 -0.7674089 1.1483063 -0.7628596 -0.2924922 -0.43331364 -0.69426644 -0.938433 -0.4029828 0.75168246 -0.039728355 -0.22747801 -0.6874057 -0.85928273 0.13517173 0.39059377 -1.102536 -0.27590796 0.9417706 -0.455369 1.2131159 0.7286611 -0.7649456 1.019497 -1.0010123 -1.1438402 1.0717024 -0.8676693 -0.6409377 0.62622327 0.9895193 0.8700305 -0.12228995 -0.88659215 0.6724634 -0.36142454 -0.5509155 -0.8689178 -0.53087044 0.7434009 -0.36420056 0.6959328 -0.8127502 0.68796104 0.12474056 -0.8195323 -0.2668564 0.8617374 -0.1666758 -0.8906578 0.30139402 -0.8795534 -0.035792608 -0.5613225 -0.37504965 -0.14423403 0.40591565 -0.5666833 -1.0065563 -0.22464105 -0.5225938 0.08997321 0.93347466 -1.0774596 0.6437604 -1.0357699 -0.41661558 -0.74723357 0.7790246 -0.601093 -0.6005107 0.21439469 -0.96087897 -1.0050687 -0.84287953 -0.59740627 -0.37177143 -0.18262133 0.03636726 0.8557419 -0.784215 0.31898063 -0.88368005 1.1542227 -0.97761977 -0.18570422 0.8091729 -0.60934746 -0.57847315 -0.9601437 -0.59380364 0.7610221 -1.2374876 0.22498639 -0.0137648815 0.7306207 -0.46372807
truthful,1.1545248 -0.4862455 0.214699 0.65765405 1.0705324 0.9261819 0.77011037 1.0641989 0.5548274 -0.6326465 0.137516 0.014019087 -0.572562 0.022753423 0.262816 0.73635226 0.4387521 1.004721 0.8059871 -1.0725759 -1.1551018 -0.9238892 0.31943336 -0.52449673 0.84747624 -0.33832934 -0.9392213 -1.0725682 0.43125746 0.26164144 0.61609185 0.32347265 -0.63940483 0.13802111 0.3957773 0.75499773 0.60904586 0.43930167 -0.24452136 0.88053906 0.32075495 -0.7957575 -0.17957819 0.6731448 0.21098076 -1.0584817 -1.0468402 0.5389963 0.9216656 0.33402357 -0.29160094 -0.22662699 -0.17891298 -0.078295514 0.03546043 -0.12420225 -0.6572602 1.1364915 -0.25929448 0.38603556 0.7747202 0.92512965 0.88656014 0.067466065 0.85021055 -0.6029324 -0.42378625 -0.587455 -0.29695684 0.6388673 -0.20310935 -0.07338334 -0.6759849 -1.1514736 -0.3610966 -0.9237662 -0.4832662 0.955543 -0.61612445 0.42886335 0.29471472 -0.19165696 -0.29714584 -0.030355116 0.81358695 -0.78564876 -0.38787088 0.93210083 0.24613827 0.9735153 0.3275069 -0.28840885 -1.1402127 -0.8913839 -0.5515712 0.31830597 -1.1933416 0.33256516 -0.25305328 -0.8010234 1.1122642 1.0027388 0.6932108 -0.71165335 -0.7646026 1.1494268 -0.759168 -0.29254577 -0.43126488 -0.6899108 -0.93567115 -0.40101677 0.7501341 -0.044451855 -0.22806986 -0.6862537 -0.86005604 0.13266215 0.38971546 -1.0972677 -0.27542266 0.93830323 -0.45548254 1.2122166 0.727668 -0.7650109 1.0212975 -0.9990922 -1.1384183 1.0659267 -0.8633666 -0.6396792 0.6247803 0.98964965 0.8661834 -0.12077143 -0.88736844 0.67281044 -0.36096 -0.55289257 -0.8676975 -0.5266989 0.74536157 -0.36519217 0.6967858 -0.8084362 0.68584996 0.12271817 -0.81912893 -0.26309434 0.85838157 -0.1651991 -0.88562596 0.30022418 -0.8791167 -0.03419681 -0.5616411 -0.37461883 -0.14344531 0.40453115 -0.5687606 -1.0040975 -0.2274738 -0.5208501 0.09049689 0.9332629 -1.077378 0.64049697 -1.0329306 -0.41359538 -0.7448097 0.7760005 -0.6018471 -0.5950908 0.2159969 -0.9548582 -1.0007095 -0.8450037 -0.5972745 -0.36889172 -0.18432193 0.035898462 0.8523724 -0.7845042 0.3167468 -0.883719 1.1533629 -0.97873247 -0.18578984 0.8042663 -0.6078972 -0.5754837 -0.95659393 -0.593285 0.7594491 -1.2313889 0.22193548 -0.016764361 0.7316898 -0.46256384
truthful,1.1507691 -0.48997855 0.21463504 0.6599703 1.0683446 0.9219354 0.77069354 1.063392 0.5496964 -0.63135326 0.13888562 0.015928876 -0.5742382 0.01976752 0.2608026 0.7347723 0.43659055 1.0008446 0.80613536 -1.0722816 -1.1517202 -0.9203901 0.3174473 -0.52156955 0.8451945 -0.33804825 -0.93500787 -1.0719266 0.43096608 0.26136726 0.6123358 0.32409108 -0.6380059 0.14158005 0.4002783 0.7589819 0.61360997 0.43820325 -0.24147357 0.88019454 0.32147905 -0.79557467 -0.17726928 0.6769605 0.21027793 -1.0557123 -1.0465851 0.5398972 0.9208503 0.33354762 -0.2915668 -0.2252417 -0.17748557 -0.078069404 0.035635553 -0.12361454 -0.6598801 1.1351379 -0.26065326 0.38716826 0.7746197 0.9272955 0.8875435 0.06760441 0.85527575 -0.604669 -0.4267478 -0.59187907 -0.30003846 0.63945514 -0.20547381 -0.075273566 -0.68089354 -1.1542832 -0.36458817 -0.9269223 -0.48020184 0.95700806 -0.6196754 0.42900229 0.29576015 -0.19348268 -0.29553354 -0.027899474 0.8155908 -0.7844616 -0.39173952 0.93001133 0.24529794 0.97537357 0.3285539 -0.29079533 -1.1393301 -0.893337 -0.54936045 0.31920022 -1.1959656 0.32858118 -0.2508725 -0.800831 1.1172308 1.0057515 0.69455 -0.7160734 -0.7647621 1.1474636 -0.75880295 -0.29354638 -0.4336446 -0.6894551 -0.9356872 -0.4037413 0.75081986 -0.044230513 -0.23165557 -0.68699694 -0.8598064 0.13313915 0.39080006 -1.0984955 -0.27564058 0.94101804 -0.45518705 1.2115399 0.7269181 -0.7645552 1.0212854 -0.99650407 -1.1407053 1.0699239 -0.86204183 -0.63956964 0.6253784 0.9904957 0.87007433 -0.12277251 -0.8850962 0.6744492 -0.36487246 -0.55260557 -0.8683197 -0.52777827 0.74660385 -0.36558917 0.6977341 -0.8098651 0.6871333 0.12288248 -0.82029045 -0.26455486 0.85964036 -0.1629029 -0.8864902 0.2995134 -0.879574 -0.034135986 -0.56247616 -0.3778435 -0.14165714 0.4070167 -0.5667809 -1.0065325 -0.22345674 -0.52070105 0.08941417 0.9328822 -1.077409 0.63985187 -1.0311409 -0.41549665 -0.74860346 0.7768549 -0.6024534 -0.5970824 0.2149715 -0.9582631 -1.0032096 -0.84416175 -0.59795696 -0.36858338 -0.18114053 0.036551557 0.8535352 -0.78624403 0.31736824 -0.8824619 1.1544338 -0.97642916 -0.18530613 0.8072634 -0.60830116 -0.5752661 -0.9581857 -0.5934347 0.76181257 -1.2345635 0.2255695 -0.014971629 0.73346907 -0.46218997
truthful,1.1568723 -0.4874026 0.21558978 0.6594316 1.0736969 0.92631084 0.7724475 1.0641994 0.5547279 -0.6371447 0.13613452 0.014978237 -0.5760796 0.023116756 0.26522243 0.7383408 0.4356453 1.0057182 0.812368 -1.0732341 -1.1542155 -0.9281282 0.32147 -0.52358496 0.85082805 -0.34174523 -0.94108605 -1.0762222 0.43268526 0.2641505 0.61728704 0.32360947 -0.6395906 0.13769011 0.39912063 0.75689524 0.6099655 0.4370521 -0.24168786 0.880735 0.32061908 -0.79637575 -0.17586778 0.6765449 0.21147181 -1.058267 -1.0471653 0.5418689 0.9239225 0.3338951 -0.2906531 -0.22419214 -0.17602476 -0.076549076 0.03429365 -0.12697712 -0.66109467 1.1360296 -0.25883007 0.38883215 0.77604 0.92748505 0.89034384 0.07079096 0.8548875 -0.6046702 -0.42451683 -0.58833337 -0.30130583 0.6388896 -0.20290394 -0.076766245 -0.6795509 -1.1541648 -0.3626271 -0.92741513 -0.4819741 0.95635766 -0.6196317 0.4305934 0.29171547 -0.19282551 -0.29558632 -0.029445793 0.81629443 -0.784113 -0.3907546 0.9334978 0.24626343 0.97846764 0.3260189 -0.29316708 -1.1398555 -0.89214027 -0.54908496 0.3220934 -1.1990426 0.32867077 -0.25280032 -0.8027965 1.1178533 1.0087577 0.6924753 -0.714019 -0.7695672 1.1483991 -0.763631 -0.29384798 -0.43410912 -0.6936182 -0.9355998 -0.40246904 0.74887556 -0.04028782 -0.22752734 -0.6861733 -0.8630789 0.13410395 0.3907775 -1.1029513 -0.27676284 0.93974346 -0.4574885 1.2123787 0.72617 -0.7643239 1.0198427 -0.99866426 -1.1401575 1.0732447 -0.86460155 -0.64247733 0.62800485 0.98829293 0.8686999 -0.11933185 -0.88999194 0.67343575 -0.36105585 -0.5510821 -0.86974204 -0.52888244 0.74605995 -0.3616495 0.6964561 -0.81188357 0.68906283 0.12276773 -0.82035106 -0.26437503 0.8622069 -0.16390671 -0.89035094 0.29964235 -0.8780434 -0.031970583 -0.5646588 -0.37720808 -0.14117876 0.408217 -0.56971496 -1.0076216 -0.2253986 -0.5227306 0.08979652 0.9313025 -1.075616 0.63928735 -1.0308865 -0.41664213 -0.74963593 0.77704483 -0.6007357 -0.59581864 0.21392459 -0.9576562 -1.0008767 -0.84650344 -0.59710866 -0.37310064 -0.18184614 0.035263337 0.85529363 -0.7852929 0.31656927 -0.8862661 1.1557453 -0.9786603 -0.1829595 0.8045633 -0.60896474 -0.57548815 -0.96235716 -0.5939193 0.76003885 -1.233964 0.2224788 -0.013093503 0.73301387 -0.46300098
truthful,1.1511015 -0.48763528 0.21345112 0.65912074 1.0724909 0.92591494 0.7696221 1.0604547 0.55370694 -0.6342195 0.13733791 0.015878893 -0.57343084 0.021563055 0.2631032 0.73728263 0.4352466 1.0010374 0.80777586 -1.0697719 -1.1529475 -0.92402756 0.3182463 -0.5194714 0.8478438 -0.34191123 -0.9356394 -1.0716993 0.42836416 0.26322654 0.6142915 0.32490215 -0.6356449 0.13808322 0.3958031 0.7557409 0.6116639 0.43997237 -0.24499749 0.8845643 0.3210597 -0.7960058 -0.17626916 0.67798275 0.21259405 -1.0587485 -1.0448437 0.53960425 0.92313987 0.3351683 -0.29070705 -0.22236119 -0.17479321 -0.0761068 0.03670568 -0.12378243 -0.66042113 1.1337479 -0.25984907 0.3896978 0.7782455 0.92539537 0.8896161 0.06862727 0.85369056 -0.60304415 -0.42736623 -0.59217745 -0.3006606 0.6387336 -0.20700167 -0.07634703 -0.6784092 -1.1524346 -0.36269405 -0.9261916 -0.48076886 0.957929 -0.6205849 0.428212 0.29558453 -0.19224568 -0.29547477 -0.029907126 0.81606513 -0.78597206 -0.39048064 0.93356794 0.24523345 0.9776314 0.32568195 -0.2903841 -1.1420633 -0.8932006 -0.5501815 0.31953138 -1.1959461 0.33122286 -0.25087664 -0.80237246 1.1158222 1.008375 0.69282424 -0.7131754 -0.7690526 1.147639 -0.7634095 -0.2938861 -0.4320974 -0.6939169 -0.9394184 -0.4043111 0.75214183 -0.03978873 -0.23147617 -0.6866552 -0.8609862 0.13221216 0.3905887 -1.1001441 -0.27510837 0.9395768 -0.45865965 1.2126908 0.7288797 -0.76556015 1.019474 -0.9980293 -1.1435046 1.0696049 -0.8677128 -0.64331996 0.6256862 0.99110144 0.87082535 -0.12153712 -0.8871258 0.6726672 -0.36362273 -0.5547014 -0.8680755 -0.5315175 0.74576956 -0.36653128 0.69737506 -0.81431144 0.690187 0.12235983 -0.81791735 -0.26378685 0.86131155 -0.16727184 -0.89040744 0.30273235 -0.87927705 -0.03172607 -0.5662017 -0.376325 -0.14159085 0.40525702 -0.56835943 -1.007513 -0.22781329 -0.51986444 0.090289555 0.93594694 -1.0795295 0.64304537 -1.0318984 -0.41577885 -0.74885374 0.77826285 -0.60572505 -0.5999865 0.21323036 -0.9606184 -1.005332 -0.84706444 -0.59749824 -0.36958817 -0.18388595 0.038014174 0.8589344 -0.7857507 0.31575143 -0.88645667 1.1582434 -0.97988844 -0.18689702 0.8064561 -0.60732573 -0.57642907 -0.96373934 -0.59249336 0.76022345 -1.2356961 0.22413003 -0.014797475 0.7312894 -0.4622221
truthful,1.1472281 -0.4865823 0.21459767 0.6593989 1.0680294 0.92541593 0.7698759 1.0620775 0.552533 -0.63181835 0.1388063 0.016517162 -0.57263255 0.023282798 0.26424044 0.7329827 0.43282223 0.99957204 0.8069703 -1.0683697 -1.1512201 -0.9241801 0.321399 -0.51910436 0.84704435 -0.3404794 -0.93836737 -1.0669717 0.4302316 0.2611253 0.61525404 0.3220093 -0.6354253 0.14102183 0.39602482 0.7547598 0.6107366 0.43831688 -0.24207574 0.88285875 0.31810048 -0.7973218 -0.17566955 0.6758634 0.2089217 -1.0551243 -1.0472937 0.5420388 0.92229676 0.3342802 -0.2903737 -0.22403686 -0.17618103 -0.078992136 0.033050634 -0.12601595 -0.65883285 1.1348459 -0.26041013 0.38891613 0.775605 0.9287444 0.88968915 0.07090607 0.8547792 -0.60302144 -0.42432964 -0.5901866 -0.29689157 0.64051586 -0.20227803 -0.07410769 -0.6793753 -1.1501414 -0.3641259 -0.9241166 -0.48069358 0.9583723 -0.6174488 0.42728478 0.29526863 -0.19559619 -0.29352355 -0.027914468 0.8137226 -0.784733 -0.38760027 0.93039495 0.24872242 0.975077 0.32568723 -0.29225516 -1.1402893 -0.8933686 -0.54875654 0.31863213 -1.1961557 0.32981718 -0.2514298 -0.8030099 1.1160403 1.0074975 0.6940765 -0.7170502 -0.7655761 1.147578 -0.7609363 -0.2943798 -0.43085292 -0.6929891 -0.93682367 -0.40308723 0.74947685 -0.03987365 -0.2312181 -0.68644273 -0.8614116 0.1338128 0.39089292 -1.1016723 -0.2725845 0.9421497 -0.45600826 1.2103406 0.72913235 -0.76172185 1.021325 -0.9981199 -1.1417602 1.0702986 -0.86456966 -0.63853043 0.6273166 0.9893928 0.86930823 -0.11864568 -0.88758326 0.67171633 -0.3627805 -0.553656 -0.87054497 -0.53000313 0.74342227 -0.36482042 0.6980619 -0.81014925 0.68982816 0.12366112 -0.8188472 -0.2661971 0.8629244 -0.16265124 -0.8869119 0.297776 -0.8796303 -0.03544594 -0.5608262 -0.37764177 -0.14254875 0.40724784 -0.5694416 -1.0083464 -0.22769804 -0.5218357 0.09205069 0.9314053 -1.0785611 0.641274 -1.032145 -0.41598988 -0.74594104 0.77440083 -0.59959304 -0.5970523 0.2161188 -0.95935714 -1.0014976 -0.84384274 -0.5973035 -0.37250426 -0.18388699 0.03674635 0.8564527 -0.7855716 0.31404892 -0.884883 1.1551248 -0.9766668 -0.18535852 0.80816245 -0.60911727 -0.57647616 -0.95772225 -0.59348965 0.75938195 -1.2362723 0.22443637 -0.017262485 0.7302584 -0.45958796
truthful,1.1544693 -0.48901963 0.2164824 0.6577176 1.0720202 0.9238662 0.7694888 1.0613779 0.5550646 -0.63229674 0.13564731 0.014893946 -0.573349 0.020927109 0.26491803 0.73771733 0.4379525 1.0066464 0.8082746 -1.0698231 -1.1527448 -0.9248397 0.31837893 -0.5219833 0.84897757 -0.33776417 -0.93667525 -1.0694044 0.43176746 0.2624898 0.6171476 0.32097337 -0.63881546 0.13771962 0.39871672 0.75587094 0.6114721 0.43690234 -0.24398659 0.88265914 0.32225305 -0.7958885 -0.17640685 0.67374647 0.21079965 -1.0576538 -1.0451472 0.54118145 0.9246714 0.33721304 -0.28813323 -0.22543824 -0.17611092 -0.0776543 0.034181226 -0.12722449 -0.6616119 1.1351234 -0.26221478 0.38795537 0.7782523 0.92962414 0.8890537 0.06830939 0.8560424 -0.6024976 -0.42859715 -0.58858013 -0.2995635 0.6406462 -0.20607778 -0.07341147 -0.6813424 -1.153051 -0.36361772 -0.92529017 -0.4832757 0.9562184 -0.6194519 0.4303269 0.29473594 -0.19187297 -0.29717767 -0.029855255 0.8163787 -0.78624845 -0.3883448 0.93420374 0.24700361 0.9738272 0.3287058 -0.2917623 -1.1407567 -0.89466745 -0.5502786 0.31979734 -1.1943536 0.33155513 -0.25164106 -0.8028137 1.1132076 1.0053648 0.6915511 -0.71639407 -0.76947635 1.1468055 -0.7613532 -0.29516178 -0.4299909 -0.6917281 -0.93487966 -0.4043729 0.7495586 -0.04338957 -0.22915016 -0.68567896 -0.8610566 0.13254933 0.39091393 -1.0998769 -0.27203178 0.9415378 -0.45672542 1.2117028 0.7257266 -0.7634921 1.0183473 -0.9982754 -1.1424592 1.0704421 -0.86545354 -0.6410749 0.6252616 0.99020463 0.86618096 -0.12099496 -0.8882496 0.67005724 -0.36183494 -0.5512399 -0.86649245 -0.5310962 0.74521273 -0.3645692 0.69630456 -0.81103355 0.69145536 0.12239508 -0.81782293 -0.26582038 0.8626549 -0.16581006 -0.8904729 0.30092448 -0.87822396 -0.0326205 -0.5606297 -0.37451443 -0.14208552 0.40731403 -0.5693915 -1.0067724 -0.22443093 -0.518841 0.08923672 0.93260837 -1.0750548 0.6416471 -1.032891 -0.41452673 -0.74786866 0.77472675 -0.60050946 -0.59840244 0.21544099 -0.9569557 -1.0006528 -0.8424377 -0.59765375 -0.37089586 -0.18237028 0.03726507 0.85688496 -0.78612727 0.3138399 -0.8847206 1.1540457 -0.98025566 -0.18445645 0.8064465 -0.60903406 -0.57443166 -0.95782447 -0.5920642 0.76030785 -1.2360615 0.22396196 -0.015872795 0.73077065 -0.4593767
truthful,1.1550914 -0.48867938 0.2145069 0.66169953 1.0735624 0.92885727 0.77252245 1.0670515 0.55400914 -0.63402724 0.1383804 0.016323509 -0.5758731 0.021614145 0.26369855 0.737954 0.4371409 1.0057267 0.81035167 -1.0762233 -1.1544929 -0.92821103 0.31977525 -0.5248028 0.8492968 -0.33933902 -0.9433771 -1.0727559 0.42921934 0.2634062 0.6146858 0.3233838 -0.63697773 0.13925 0.40012726 0.7584696 0.61209196 0.43858305 -0.2434717 0.8851699 0.319219 -0.7980485 -0.1789904 0.6765515 0.21246299 -1.0594163 -1.0453771 0.5418923 0.9215547 0.33463275 -0.29159528 -0.22266118 -0.17528926 -0.07708528 0.036146104 -0.12344235 -0.65829265 1.1382877 -0.2611183 0.38814035 0.7765626 0.9276385 0.8891596 0.06935462 0.85739464 -0.6045636 -0.42596522 -0.59198374 -0.29773575 0.63911456 -0.20512642 -0.07511735 -0.6779443 -1.1540474 -0.36550492 -0.929481 -0.48333704 0.9582814 -0.62151664 0.4308796 0.29647377 -0.19590612 -0.2938208 -0.029120654 0.8147587 -0.78326976 -0.38825718 0.93256885 0.24525248 0.97827643 0.32917792 -0.2924983 -1.1394908 -0.8939507 -0.5529945 0.32213086 -1.1962161 0.330098 -0.25060982 -0.80491817 1.1189576 1.0061225 0.69490725 -0.717835 -0.7695928 1.1509774 -0.76386833 -0.2950676 -0.43121925 -0.6917155 -0.9388342 -0.40220764 0.75106686 -0.04330135 -0.2314989 -0.6905394 -0.86389875 0.13524173 0.3919998 -1.0998436 -0.27569407 0.94443965 -0.4563249 1.2122012 0.72938776 -0.7637278 1.0239898 -1.00062 -1.1421692 1.0728577 -0.867265 -0.6418534 0.625719 0.98847526 0.8713319 -0.11911798 -0.88995206 0.6743872 -0.36276448 -0.553972 -0.86996824 -0.53152186 0.74525225 -0.36477378 0.69955236 -0.8147882 0.6875293 0.12232881 -0.82226324 -0.26762366 0.8612471 -0.16633905 -0.8881942 0.30159566 -0.87957704 -0.034435097 -0.56586915 -0.37621912 -0.14286472 0.407057 -0.5696074 -1.0103378 -0.22608444 -0.5192188 0.09161267 0.93619424 -1.0784512 0.6440749 -1.0309685 -0.41523185 -0.74725974 0.77727276 -0.60506266 -0.5963123 0.21531987 -0.9596468 -1.0035998 -0.8463038 -0.59898055 -0.37100327 -0.18332987 0.034424886 0.8570407 -0.7876613 0.3158676 -0.88221806 1.1545209 -0.9812991 -0.18605487 0.8064391 -0.6103821 -0.57823986 -0.95979244 -0.5956609 0.76287454 -1.2367195 0.22279452 -0.01524596 0.73393005 -0.46318972
